2020-12-29 17:05:03	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'btn' (T_STRING), expecting ';' or ',' (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2020-12-29 17:05:34	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'button' (T_STRING), expecting ';' or ',' (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2020-12-29 17:05:49	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'true' (T_STRING), expecting ';' or ',' (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2020-12-29 17:25:48	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'btn' (T_STRING), expecting ';' or ',' (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2020-12-29 17:26:30	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'button' (T_STRING), expecting ';' or ',' (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2021-01-05 13:07:07	lukas	https://praktikumsdb.com/login/	Fatal Error: 	Uncaught Error: Call to a member function hasRole() on string in /home/sites/site100021045/web/praktikumsdb.com/site/templates/login.php:13 Stack trace: #0 /home/sites/site100021045/web/praktikumsdb.com/wire/core/TemplateFile.php(318): require() #1 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(394): ProcessWire\TemplateFile->___render() #2 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #3 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks() #4 /home/sites/site100021045/web/praktikumsdb.com/wire/modules/PageRender.module(536): ProcessWire\Wire->__call() #5 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(397): ProcessWire\PageRender->___renderPage() #6 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #7 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): ProcessWire\WireHooks->runHo (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/login.php)
2021-01-05 13:08:40	lukas	https://praktikumsdb.com/login/	Fatal Error: 	Uncaught Error: Call to a member function hasRole() on string in /home/sites/site100021045/web/praktikumsdb.com/site/templates/login.php:13 Stack trace: #0 /home/sites/site100021045/web/praktikumsdb.com/wire/core/TemplateFile.php(318): require() #1 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(394): ProcessWire\TemplateFile->___render() #2 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #3 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks() #4 /home/sites/site100021045/web/praktikumsdb.com/wire/modules/PageRender.module(536): ProcessWire\Wire->__call() #5 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(397): ProcessWire\PageRender->___renderPage() #6 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #7 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): ProcessWire\WireHooks->runHo (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/login.php)
2021-01-05 13:40:44	admin	https://praktikumsdb.com/login/	Fatal Error: 	Uncaught Error: Call to undefined function alert_fehler_berechtigung() in /home/sites/site100021045/web/praktikumsdb.com/site/templates/login.php:17 Stack trace: #0 /home/sites/site100021045/web/praktikumsdb.com/wire/core/TemplateFile.php(318): require() #1 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(394): ProcessWire\TemplateFile->___render() #2 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #3 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks() #4 /home/sites/site100021045/web/praktikumsdb.com/wire/modules/PageRender.module(536): ProcessWire\Wire->__call() #5 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(397): ProcessWire\PageRender->___renderPage() #6 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #7 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): ProcessWire\WireHoo (line 17 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/login.php)
2021-02-03 21:22:05	testuser	https://praktikumsdb.com/praktikum/praktikum-softwareentwicklung/	Parse Error: 	syntax error, unexpected 'card' (T_STRING), expecting ';' or ',' (line 5 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikumsdaten.php)
2021-02-03 21:25:32	testuser	https://praktikumsdb.com/praktikum/praktikum-softwareentwicklung/	Parse Error: 	syntax error, unexpected 'max' (T_STRING), expecting ';' or ',' (line 3 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikumsdaten.php)
2021-02-03 21:43:43	testuser	https://praktikumsdb.com/praktikum/praktikum-softwareentwicklung/	Parse Error: 	syntax error, unexpected '{' (line 13 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikumsdaten.php)
